node_id,label,feat
kmeasure-3c4e2c33-d403-11ec-b380-00155d8545fd,10019,"0.0534674864177966, 1.0"
kmeasure-3c4ad7b1-d403-11ec-bbf7-00155d8545fd,10001,"0, 1.0"
kmeasure-3c502bbc-d403-11ec-8a7d-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4d7f9e-d403-11ec-958f-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4d36c1-d403-11ec-9499-00155d8545fd,10030,"0.0941257930843692, 1.0"
kmeasure-3c4cf768-d403-11ec-9d6a-00155d8545fd,10007,"0.058294870745896, 1.0"
kmeasure-3c4d4063-d403-11ec-8c9a-00155d8545fd,10030,"0.0273451945877046, 1.0"
kmeasure-3c4fc713-d403-11ec-ae82-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4b970c-d403-11ec-b42c-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4b5819-d403-11ec-8dd0-00155d8545fd,10003,"0.000840823521041505, 1.0"
kmeasure-3c4df946-d403-11ec-9d00-00155d8545fd,10005,"0.021711325705173, 1.0"
kmeasure-3c4c580d-d403-11ec-89aa-00155d8545fd,10014,"0.051548332091516, 1.0"
kmeasure-3c4aab39-d403-11ec-a51f-00155d8545fd,10023,"0.00883327045074125, 1.0"
kmeasure-3c4fdc9a-d403-11ec-96ca-00155d8545fd,10025,"0.00144628870518776, 1.0"
kmeasure-3c5026f5-d403-11ec-808a-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4e5948-d403-11ec-a588-00155d8545fd,10002,"0, 1.0"
kmeasure-3c50a6e0-d403-11ec-a0ca-00155d8545fd,10016,"0.0258718844134653, 1.0"
kmeasure-3c4e312a-d403-11ec-83e7-00155d8545fd,10019,"0.0279651491696037, 1.0"
kmeasure-3c4e47c1-d403-11ec-9326-00155d8545fd,10002,"9, 1.0"
kmeasure-3c4fb826-d403-11ec-806e-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4fcbc7-d403-11ec-8499-00155d8545fd,10013,"0.00100930458994985, 1.0"
kmeasure-3c4c4f4d-d403-11ec-bb56-00155d8545fd,10014,"0.0442013189345453, 1.0"
kmeasure-3c4a3b8d-d403-11ec-b312-00155d8545fd,10011,"0.0143112580629877, 1.0"
kmeasure-3c4b55ea-d403-11ec-95e3-00155d8545fd,10003,"0.00038692922285417, 1.0"
kmeasure-3c4e5159-d403-11ec-9218-00155d8545fd,10002,"0, 1.0"
kmeasure-3c49e354-d403-11ec-bda0-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4b3016-d403-11ec-bfe0-00155d8545fd,10003,"0.00095840923604614, 1.0"
kmeasure-3c49a3e6-d403-11ec-a414-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4993b4-d403-11ec-bf1c-00155d8545fd,10031,"0.00226687492412557, 1.0"
kmeasure-3c4b1c1d-d403-11ec-97c0-00155d8545fd,10026,"0.00831352413583944, 1.0"
kmeasure-3c4c679c-d403-11ec-99e4-00155d8545fd,10014,"0.0676791617618122, 1.0"
kmeasure-3c4d7d1b-d403-11ec-9cca-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4a0785-d403-11ec-9d77-00155d8545fd,10027,"0.00088514196729549, 1.0"
kmeasure-3c4d5824-d403-11ec-acc1-00155d8545fd,10030,"0.0848907306180577, 1.0"
kmeasure-3c4ce33d-d403-11ec-83e2-00155d8545fd,10009,"0.118452356811416, 1.0"
kmeasure-3c507570-d403-11ec-b570-00155d8545fd,10016,"0.098529194037384, 1.0"
kmeasure-3c4a662b-d403-11ec-952f-00155d8545fd,10011,"0.242714807573071, 1.0"
kmeasure-3c4eca70-d403-11ec-990f-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4dbeef-d403-11ec-821e-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4c5058-d403-11ec-989a-00155d8545fd,10014,"0.0853757472727463, 1.0"
kmeasure-3c4c725b-d403-11ec-8286-00155d8545fd,10010,"0.0031431629864951, 1.0"
kmeasure-3c4f7b97-d403-11ec-8c84-00155d8545fd,10020,"0.00536866686248543, 1.0"
kmeasure-3c4ecdf8-d403-11ec-9cb3-00155d8545fd,10032,"0.00918300018104308, 1.0"
kmeasure-3c4a2ae0-d403-11ec-b66d-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4b9b8e-d403-11ec-9e91-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4fd921-d403-11ec-8a9c-00155d8545fd,10025,"0.0100786858312683, 1.0"
kmeasure-3c4d43dc-d403-11ec-9031-00155d8545fd,10030,"0.00999367377688988, 1.0"
kmeasure-3c4df9c5-d403-11ec-aa7c-00155d8545fd,10005,"0.0112025017083025, 1.0"
kmeasure-3c4d79fc-d403-11ec-8deb-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4f5ce3-d403-11ec-8d19-00155d8545fd,10024,"0.00178950115387419, 1.0"
kmeasure-3c4acace-d403-11ec-a4bf-00155d8545fd,10001,"0, 1.0"
kmeasure-3c5049d2-d403-11ec-a726-00155d8545fd,10021,"0.0181392804568846, 1.0"
kmeasure-3c498ed0-d403-11ec-98b0-00155d8545fd,10031,"0.000297600133988772, 1.0"
kmeasure-3c506525-d403-11ec-b169-00155d8545fd,10021,"0.00581008153159691, 1.0"
kmeasure-3c4f423b-d403-11ec-bde0-00155d8545fd,10024,"0.00201054593254535, 1.0"
kmeasure-3c4cebce-d403-11ec-a7cd-00155d8545fd,10009,"0.14700871857525, 1.0"
kmeasure-3c50583e-d403-11ec-b622-00155d8545fd,10021,"0.0084155767227257, 1.0"
kmeasure-3c4d749a-d403-11ec-b6f8-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4a41d7-d403-11ec-b98f-00155d8545fd,10011,"0.0484829412670575, 1.0"
kmeasure-3c5090a7-d403-11ec-8ef0-00155d8545fd,10016,"0.068732939267439, 1.0"
kmeasure-3c4cbdeb-d403-11ec-88b5-00155d8545fd,10009,"0.153093972740905, 1.0"
kmeasure-3c4c68b0-d403-11ec-8b1f-00155d8545fd,10014,"0.00778830461769877, 1.0"
kmeasure-3c498b88-d403-11ec-946d-00155d8545fd,10031,"0.00158673200946568, 1.0"
kmeasure-3c4faa27-d403-11ec-98d3-00155d8545fd,10013,"0.0042826292669278, 1.0"
kmeasure-3c4bf481-d403-11ec-8825-00155d8545fd,10006,"0.00906123793917361, 1.0"
kmeasure-3c4f2ac7-d403-11ec-aba8-00155d8545fd,10024,"0.0100211166352805, 1.0"
kmeasure-3c4b443d-d403-11ec-81e8-00155d8545fd,10003,"0.000423993876952037, 1.0"
kmeasure-3c4f2e2b-d403-11ec-b232-00155d8545fd,10024,"0.0100330089349137, 1.0"
kmeasure-3c4fd73e-d403-11ec-9705-00155d8545fd,10025,"0.00998049869012341, 1.0"
kmeasure-3c4f04b8-d403-11ec-b36b-00155d8545fd,10018,"0.0586139437478073, 1.0"
kmeasure-3c4c3907-d403-11ec-b779-00155d8545fd,10014,"0.00850224803291518, 1.0"
kmeasure-3c4ed835-d403-11ec-8372-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4e1a5c-d403-11ec-8ac6-00155d8545fd,10019,"0.025976704512237, 1.0"
kmeasure-3c4b602c-d403-11ec-b61e-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4e61c4-d403-11ec-9aaa-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4e073a-d403-11ec-84bb-00155d8545fd,10005,"0.0105352151362684, 1.0"
kmeasure-3c4dace2-d403-11ec-9749-00155d8545fd,10029,"0.00231076939693764, 1.0"
kmeasure-3c49c16c-d403-11ec-8712-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4ae573-d403-11ec-932b-00155d8545fd,10001,"0.000672956193556443, 1.0"
kmeasure-3c5096a2-d403-11ec-a658-00155d8545fd,10016,"0.0915015392010442, 1.0"
kmeasure-3c4ea68e-d403-11ec-b3a2-00155d8545fd,10008,"6.95281542174235E-05, 1.0"
kmeasure-3c4ac123-d403-11ec-958a-00155d8545fd,10001,"0.00036051263855075, 1.0"
kmeasure-3c4a83db-d403-11ec-b629-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4cbd6c-d403-11ec-a8cd-00155d8545fd,10009,"0.195350209627985, 1.0"
kmeasure-3c4eb5bb-d403-11ec-bd54-00155d8545fd,10008,"0.0064962335763146, 1.0"
kmeasure-3c4ba0c8-d403-11ec-821f-00155d8545fd,10015,"4.41064665981641E-05, 1.0"
kmeasure-3c4b3421-d403-11ec-89b2-00155d8545fd,10003,"0.000990776618336338, 1.0"
kmeasure-3c4b27da-d403-11ec-8074-00155d8545fd,10026,"0.00912981722160325, 1.0"
kmeasure-3c4c4d34-d403-11ec-a191-00155d8545fd,10014,"0.0115375840516173, 1.0"
kmeasure-3c4a6ce3-d403-11ec-b34f-00155d8545fd,10023,"0.0098741826418789, 1.0"
kmeasure-3c4b84f1-d403-11ec-a578-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4d308a-d403-11ec-a449-00155d8545fd,10030,"0.00383238390707668, 1.0"
kmeasure-3c4a6068-d403-11ec-b6f8-00155d8545fd,10011,"0.160864464376796, 1.0"
kmeasure-3c4ba198-d403-11ec-b7e8-00155d8545fd,10015,"0.000771095243696915, 1.0"
kmeasure-3c49c6d8-d403-11ec-b74f-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4b16e4-d403-11ec-93b4-00155d8545fd,10026,"0.00459668703820076, 1.0"
kmeasure-3c498298-d403-11ec-9310-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4bcd6f-d403-11ec-bef4-00155d8545fd,10028,"0.195547865658418, 1.0"
kmeasure-3c4fe326-d403-11ec-b78e-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4a8812-d403-11ec-9ec1-00155d8545fd,10023,"0.00010714218681882, 1.0"
kmeasure-3c4a1aaf-d403-11ec-ac25-00155d8545fd,10027,"0.000578084348356923, 1.0"
kmeasure-3c4e169c-d403-11ec-8933-00155d8545fd,10019,"0.0918900371731683, 1.0"
kmeasure-3c4abcb2-d403-11ec-b686-00155d8545fd,10001,"0.000996935073980836, 1.0"
kmeasure-3c4e272c-d403-11ec-bac1-00155d8545fd,10019,"0.0326667815460824, 1.0"
kmeasure-3c50d31b-d403-11ec-a9c2-00155d8545fd,10012,"0.0201865416626434, 1.0"
kmeasure-3c4acf0a-d403-11ec-9d70-00155d8545fd,10001,"0.000276241600305567, 1.0"
kmeasure-3c4dd5a3-d403-11ec-92fe-00155d8545fd,10029,"0, 1.0"
kmeasure-3c50399f-d403-11ec-927d-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4ea31b-d403-11ec-b1d3-00155d8545fd,10008,"0.00895601579099837, 1.0"
kmeasure-3c509429-d403-11ec-9024-00155d8545fd,10016,"0.0904142510846969, 1.0"
kmeasure-3c4a7f03-d403-11ec-817d-00155d8545fd,10023,"0.000249841626245847, 1.0"
kmeasure-3c4c9d4c-d403-11ec-bee0-00155d8545fd,10010,"0.00709731099157394, 1.0"
kmeasure-3c4c97d5-d403-11ec-8a77-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4f13de-d403-11ec-983e-00155d8545fd,10018,"0.0813229396208038, 1.0"
kmeasure-3c4f26f7-d403-11ec-bb54-00155d8545fd,10018,"0.0133382457540013, 1.0"
kmeasure-3c4fa9aa-d403-11ec-977b-00155d8545fd,10013,"0.00639534936111533, 1.0"
kmeasure-3c4d86b0-d403-11ec-b26c-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4f02ae-d403-11ec-a20e-00155d8545fd,10018,"0.00226810805937142, 1.0"
kmeasure-3c4b4aaf-d403-11ec-ace5-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4b0fbd-d403-11ec-a831-00155d8545fd,10026,"0.0045296301500548, 1.0"
kmeasure-3c4d393a-d403-11ec-915a-00155d8545fd,10030,"0.0221161170369431, 1.0"
kmeasure-3c4e3b1a-d403-11ec-943e-00155d8545fd,10019,"0.0665675516376526, 1.0"
kmeasure-3c4ea1a1-d403-11ec-98a8-00155d8545fd,10008,"0.00989811775390385, 1.0"
kmeasure-3c4a6307-d403-11ec-8a82-00155d8545fd,10011,"0.0171109472859745, 1.0"
kmeasure-3c4ece74-d403-11ec-b5c7-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4dde88-d403-11ec-9454-00155d8545fd,10005,"0.0205365263756079, 1.0"
kmeasure-3c4d7d9b-d403-11ec-bf02-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4de087-d403-11ec-acd7-00155d8545fd,10005,"0.00413823573202687, 1.0"
kmeasure-3c4f7e05-d403-11ec-96ca-00155d8545fd,10020,"0.00641354044140851, 1.0"
kmeasure-3c49d68f-d403-11ec-8d38-00155d8545fd,10022,"0.000941256605247652, 1.0"
kmeasure-3c4f3907-d403-11ec-963b-00155d8545fd,10024,"0.00338144473310945, 1.0"
kmeasure-3c4b3baa-d403-11ec-b60c-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4c9200-d403-11ec-843a-00155d8545fd,10010,"0.00955986545955246, 1.0"
kmeasure-3c4edbeb-d403-11ec-a50b-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4d6d0e-d403-11ec-b87b-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4adad0-d403-11ec-a0c2-00155d8545fd,10001,"0.000371649036611258, 1.0"
kmeasure-3c4ba2e2-d403-11ec-84ee-00155d8545fd,10015,"0.000229419635186178, 1.0"
kmeasure-3c5093aa-d403-11ec-a610-00155d8545fd,10016,"0.0804752794004204, 1.0"
kmeasure-3c504153-d403-11ec-b957-00155d8545fd,10021,"0.0249995943695838, 1.0"
kmeasure-3c4ee458-d403-11ec-a11e-00155d8545fd,10032,"0.00908104693626205, 1.0"
kmeasure-3c4d2a8c-d403-11ec-9cdb-00155d8545fd,10030,"0.0954500239690729, 1.0"
kmeasure-3c4bbaf8-d403-11ec-a469-00155d8545fd,10028,"0.116121201919985, 1.0"
kmeasure-3c4e6570-d403-11ec-b39f-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4c5914-d403-11ec-8d51-00155d8545fd,10014,"0.0375696866939844, 1.0"
kmeasure-3c4a7e76-d403-11ec-921d-00155d8545fd,10023,"0.0084619443815033, 1.0"
kmeasure-3c4fafc6-d403-11ec-a69e-00155d8545fd,10013,"0, 1.0"
kmeasure-3c4ae89b-d403-11ec-ad8e-00155d8545fd,10001,"0.000281665937491968, 1.0"
kmeasure-3c4ac9c8-d403-11ec-9090-00155d8545fd,10001,"0.00042496333439282, 1.0"
kmeasure-3c4cf0c4-d403-11ec-85d0-00155d8545fd,10007,"0.0981462676105313, 1.0"
kmeasure-3c4d42de-d403-11ec-80bf-00155d8545fd,10030,"0.00233723416521491, 1.0"
kmeasure-3c4ae11c-d403-11ec-85ec-00155d8545fd,10001,"0.000807334741159997, 1.0"
kmeasure-3c4fb7a1-d403-11ec-bee3-00155d8545fd,10013,"0.00689090686949019, 1.0"
kmeasure-3c4e6f87-d403-11ec-80c5-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4daee1-d403-11ec-b134-00155d8545fd,10029,"0.00399468042628501, 1.0"
kmeasure-3c4a5928-d403-11ec-a747-00155d8545fd,10011,"0.170164811850064, 1.0"
kmeasure-3c4d68ff-d403-11ec-83d7-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4b779d-d403-11ec-9ffd-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4c18c9-d403-11ec-8f0e-00155d8545fd,10006,"0.00741247611119438, 1.0"
kmeasure-3c4fb8a7-d403-11ec-b284-00155d8545fd,10013,"0.00601400183894785, 1.0"
kmeasure-3c4cfdda-d403-11ec-9beb-00155d8545fd,10007,"0.0183390710230651, 1.0"
kmeasure-3c4f7b17-d403-11ec-a045-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4de18e-d403-11ec-adab-00155d8545fd,10005,"0.00845499538448052, 1.0"
kmeasure-3c4b3900-d403-11ec-8d5b-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4e1379-d403-11ec-b9ca-00155d8545fd,10019,"0.10122257708092, 1.0"
kmeasure-3c4be5b7-d403-11ec-95ce-00155d8545fd,10006,"0.0200538401298387, 1.0"
kmeasure-3c4d5928-d403-11ec-b1c1-00155d8545fd,10030,"0.0816364781271447, 1.0"
kmeasure-3c4cba3a-d403-11ec-bc89-00155d8545fd,10009,"0.192453278721786, 1.0"
kmeasure-3c4ae010-d403-11ec-868d-00155d8545fd,10001,"0, 1.0"
kmeasure-3c4a4ba3-d403-11ec-a393-00155d8545fd,10011,"0.0618117934543865, 1.0"
kmeasure-3c4f7888-d403-11ec-94b6-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4ba24a-d403-11ec-ad7e-00155d8545fd,10015,"0.000390912214160749, 1.0"
kmeasure-3c4ed562-d403-11ec-a93e-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4e3339-d403-11ec-9884-00155d8545fd,10019,"0.0416458208863386, 1.0"
kmeasure-3c4bb3d5-d403-11ec-95e1-00155d8545fd,10028,"0.0458486130578809, 1.0"
kmeasure-3c49d9c8-d403-11ec-b51f-00155d8545fd,10022,"0, 1.0"
kmeasure-3c4b981c-d403-11ec-b233-00155d8545fd,10015,"0.0007363822973843, 1.0"
kmeasure-3c4c1a64-d403-11ec-a8a4-00155d8545fd,10006,"0.0114412497762207, 1.0"
kmeasure-3c4bf756-d403-11ec-accd-00155d8545fd,10006,"0.00123205104638486, 1.0"
kmeasure-3c4b56fe-d403-11ec-bc0d-00155d8545fd,10003,"0.000264899538641203, 1.0"
kmeasure-3c4d5145-d403-11ec-8bef-00155d8545fd,10030,"0.0886137408411403, 1.0"
kmeasure-3c504e65-d403-11ec-a704-00155d8545fd,10021,"0.0234976917232232, 1.0"
kmeasure-3c4d535e-d403-11ec-9a6d-00155d8545fd,10030,"0.0652954148455991, 1.0"
kmeasure-3c4e323b-d403-11ec-8e4e-00155d8545fd,10019,"0.0804188968661646, 1.0"
kmeasure-3c4f6a43-d403-11ec-94ff-00155d8545fd,10020,"0.00248983728579915, 1.0"
kmeasure-3c4b45d6-d403-11ec-ab5e-00155d8545fd,10003,"0, 1.0"
kmeasure-3c4ab383-d403-11ec-bb7f-00155d8545fd,10023,"0.00439171964042436, 1.0"
kmeasure-3c4a4e4f-d403-11ec-a5f9-00155d8545fd,10011,"0.134514081260512, 1.0"
kmeasure-3c4f1c85-d403-11ec-8eec-00155d8545fd,10018,"0.0537726845278129, 1.0"
kmeasure-3c4dc9b9-d403-11ec-b981-00155d8545fd,10029,"0.0024164998830312, 1.0"
kmeasure-3c4fe75a-d403-11ec-979d-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4a397e-d403-11ec-9e40-00155d8545fd,10011,"0.0206394820432137, 1.0"
kmeasure-3c4a7534-d403-11ec-a4bd-00155d8545fd,10023,"0.00978046925183091, 1.0"
kmeasure-3c49d8b7-d403-11ec-87cc-00155d8545fd,10022,"0.0001750312796719, 1.0"
kmeasure-3c4d8133-d403-11ec-b038-00155d8545fd,10004,"0, 1.0"
kmeasure-3c49fb5e-d403-11ec-aaf2-00155d8545fd,10027,"0.0010195192896056, 1.0"
kmeasure-3c4b7c8d-d403-11ec-8551-00155d8545fd,10015,"0.000782497251002187, 1.0"
kmeasure-3c4b07aa-d403-11ec-8572-00155d8545fd,10026,"0.00163900286691824, 1.0"
kmeasure-3c4ff43d-d403-11ec-ba80-00155d8545fd,10025,"0.00839302396554959, 1.0"
kmeasure-3c5010bd-d403-11ec-9099-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4cb3c9-d403-11ec-86bc-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4bfa85-d403-11ec-a99e-00155d8545fd,10006,"0.00228952039992004, 1.0"
kmeasure-3c4dc58d-d403-11ec-abda-00155d8545fd,10029,"0.00514523920020683, 1.0"
kmeasure-3c509b11-d403-11ec-9468-00155d8545fd,10016,"0.0885492014360618, 1.0"
kmeasure-3c4f2e9d-d403-11ec-81f9-00155d8545fd,10024,"0.00959851182998972, 1.0"
kmeasure-3c4e4238-d403-11ec-b00f-00155d8545fd,10019,"0.0525600706911161, 1.0"
kmeasure-3c4a091a-d403-11ec-9d7b-00155d8545fd,10027,"0.000712732751238557, 1.0"
kmeasure-3c505548-d403-11ec-9568-00155d8545fd,10021,"0.021990326334078, 1.0"
kmeasure-3c5014be-d403-11ec-9a70-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4e60b0-d403-11ec-a47d-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4d6c07-d403-11ec-8081-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4d1f43-d403-11ec-b8ee-00155d8545fd,10007,"0.088245614186057, 1.0"
kmeasure-3c4dbff4-d403-11ec-a774-00155d8545fd,10029,"0, 1.0"
kmeasure-3c4ca45a-d403-11ec-9440-00155d8545fd,10010,"0, 1.0"
kmeasure-3c4ffee8-d403-11ec-b447-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4cee11-d403-11ec-b5bc-00155d8545fd,10007,"0.0984490368765, 1.0"
kmeasure-3c4b6b50-d403-11ec-9774-00155d8545fd,10015,"0.00101063819354625, 1.0"
kmeasure-3c4b746c-d403-11ec-ad74-00155d8545fd,10015,"0, 1.0"
kmeasure-3c498c15-d403-11ec-aa1f-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4f3b79-d403-11ec-8dd2-00155d8545fd,10024,"0, 1.0"
kmeasure-3c4e5bae-d403-11ec-9c68-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4bc5c9-d403-11ec-8cf1-00155d8545fd,10028,"0.127929889315116, 1.0"
kmeasure-3c4bd5b3-d403-11ec-a66f-00155d8545fd,10028,"0.115431202528236, 1.0"
kmeasure-3c49cdd4-d403-11ec-bee7-00155d8545fd,10022,"0.000200177413071706, 1.0"
kmeasure-3c4a79f5-d403-11ec-b5a0-00155d8545fd,10023,"0.000161259784436279, 1.0"
kmeasure-3c4d49fe-d403-11ec-9740-00155d8545fd,10030,"0.0909714124284738, 1.0"
kmeasure-3c5089a7-d403-11ec-b979-00155d8545fd,10016,"0.0574370564643738, 1.0"
kmeasure-3c502cb0-d403-11ec-b177-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4b8d44-d403-11ec-8ec0-00155d8545fd,10015,"0.00093379482490945, 1.0"
kmeasure-3c4cf86d-d403-11ec-b900-00155d8545fd,10007,"0.052442456362073, 1.0"
kmeasure-3c506aaf-d403-11ec-b8ce-00155d8545fd,10021,"0.0234435400024804, 1.0"
kmeasure-3c505bb5-d403-11ec-ae73-00155d8545fd,10021,"0.0132877142877507, 1.0"
kmeasure-3c5073ba-d403-11ec-8114-00155d8545fd,10021,"0.0143186209501787, 1.0"
kmeasure-3c4c78f6-d403-11ec-8f68-00155d8545fd,10010,"0, 1.0"
kmeasure-3c506bad-d403-11ec-b62a-00155d8545fd,10021,"0.00452047857339208, 1.0"
kmeasure-3c4bf866-d403-11ec-b860-00155d8545fd,10006,"0.00296290291693388, 1.0"
kmeasure-3c4c7d0c-d403-11ec-a73a-00155d8545fd,10010,"0.00393745151724191, 1.0"
kmeasure-3c4a8ae9-d403-11ec-b038-00155d8545fd,10023,"0.000132961160692498, 1.0"
kmeasure-3c4a1351-d403-11ec-9627-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4a9bf8-d403-11ec-b6f9-00155d8545fd,10023,"0.000694765109163996, 1.0"
kmeasure-3c4f8f5b-d403-11ec-9d65-00155d8545fd,10020,"0, 1.0"
kmeasure-3c4f65e9-d403-11ec-afc4-00155d8545fd,10020,"0.00956147977497553, 1.0"
kmeasure-3c4ec779-d403-11ec-acad-00155d8545fd,10032,"0, 1.0"
kmeasure-3c4fc069-d403-11ec-b80b-00155d8545fd,10013,"0.00270779536900527, 1.0"
kmeasure-3c4d6e0e-d403-11ec-a4d1-00155d8545fd,10004,"0, 1.0"
kmeasure-3c4bc4c0-d403-11ec-a67e-00155d8545fd,10028,"0.154670931127689, 1.0"
kmeasure-3c4b09d3-d403-11ec-bac7-00155d8545fd,10026,"0, 1.0"
kmeasure-3c4edfba-d403-11ec-baa6-00155d8545fd,10032,"0.00472198482851208, 1.0"
kmeasure-3c50a173-d403-11ec-9a8e-00155d8545fd,10016,"0.0685161755723426, 1.0"
kmeasure-3c4a0811-d403-11ec-a38d-00155d8545fd,10027,"0, 1.0"
kmeasure-3c499810-d403-11ec-bbbd-00155d8545fd,10031,"0.00627263818278907, 1.0"
kmeasure-3c502500-d403-11ec-b7ea-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4cf26b-d403-11ec-aa9f-00155d8545fd,10007,"0.0950040037079234, 1.0"
kmeasure-3c508faa-d403-11ec-b091-00155d8545fd,10016,"0.0468436011097745, 1.0"
kmeasure-3c4e20ab-d403-11ec-94a7-00155d8545fd,10019,"0.080557905441626, 1.0"
kmeasure-3c50a569-d403-11ec-9078-00155d8545fd,10016,"0.0680856980357786, 1.0"
kmeasure-3c4ee561-d403-11ec-a5c4-00155d8545fd,10032,"0.00925659556383705, 1.0"
kmeasure-3c4b8469-d403-11ec-870e-00155d8545fd,10015,"0, 1.0"
kmeasure-3c4ae9ad-d403-11ec-a5b5-00155d8545fd,10001,"0.000944252872106801, 1.0"
kmeasure-3c4c209a-d403-11ec-9059-00155d8545fd,10006,"0.00822676639778837, 1.0"
kmeasure-3c4bdafa-d403-11ec-9dbc-00155d8545fd,10028,"0.0815412755341445, 1.0"
kmeasure-3c50daff-d403-11ec-ae65-00155d8545fd,10012,"0.0901972730906146, 1.0"
kmeasure-3c4eab0d-d403-11ec-be32-00155d8545fd,10008,"0.0191035872154997, 1.0"
kmeasure-3c4e75c5-d403-11ec-ae0d-00155d8545fd,10002,"0, 1.0"
kmeasure-3c4f3fab-d403-11ec-bb79-00155d8545fd,10024,"0.0062541802251028, 1.0"
kmeasure-3c5002e3-d403-11ec-b304-00155d8545fd,10025,"0, 1.0"
kmeasure-3c4f2b5f-d403-11ec-9feb-00155d8545fd,10024,"0.0100585085406854, 1.0"
kmeasure-3c4df8c3-d403-11ec-bc43-00155d8545fd,10005,"0.00873251263829877, 1.0"
kmeasure-3c50c7d5-d403-11ec-81a9-00155d8545fd,10012,"0.279366683135521, 1.0"
kmeasure-3c4a2e26-d403-11ec-a162-00155d8545fd,10027,"0, 1.0"
kmeasure-3c4de28d-d403-11ec-82a8-00155d8545fd,10005,"0.00765079246066012, 1.0"
kmeasure-3c50035d-d403-11ec-a374-00155d8545fd,10025,"0.00318495907968358, 1.0"
kmeasure-3c4c3836-d403-11ec-b13a-00155d8545fd,10014,"0.0240679314238883, 1.0"
kmeasure-3c498977-d403-11ec-bb64-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4aa9a8-d403-11ec-a9c9-00155d8545fd,10023,"0, 1.0"
kmeasure-3c4cea28-d403-11ec-895a-00155d8545fd,10009,"0.030088243128083, 1.0"
kmeasure-3c4c15e9-d403-11ec-950c-00155d8545fd,10006,"0.00614420246762325, 1.0"
kmeasure-3c4ceb41-d403-11ec-a213-00155d8545fd,10009,"0.130058212230758, 1.0"
kmeasure-3c4c34a1-d403-11ec-b649-00155d8545fd,10014,"0.0941033174717759, 1.0"
kmeasure-3c499a45-d403-11ec-8ca8-00155d8545fd,10031,"0, 1.0"
kmeasure-3c4c6937-d403-11ec-a2b7-00155d8545fd,10014,"0.0913579160841513, 1.0"
kmeasure-3c501dfa-d403-11ec-9c18-00155d8545fd,10017,"0, 1.0"
kmeasure-3c4ce831-d403-11ec-8ace-00155d8545fd,10009,"0.0745969629645261, 1.0"
kmeasure-3c4ffb09-d403-11ec-9b1a-00155d8545fd,10025,"0.00115885827333434, 1.0"
